cell_id	plate_id	well_id	plate_col	plate_row	sort_gate	sort_mode	sort_count	dna_library_id	dna_read_pairs	dna_unpaired_reads	dna_unmapped	dna_dups_pct	rna_library_id	ercc_frac	rna_counts	rna_features	source	timepoint
VZA01702.O15	VZA01702	O15	15	O	G1	Single Cell	1	VZA01702D_O15	257592	19721	28523	0.05229	VZA01702R.O15	0.003871637450143316	213035	7328	Control	48h
VZA01702.O16	VZA01702	O16	16	O	G1	Single Cell	1	VZA01702D_O16	188761	11252	16518	0.04703	VZA01702R.O16	0.006727043666357651	125358	6016	Control	48h
VZA01702.O17	VZA01702	O17	17	O	G1	Single Cell	1	VZA01702D_O17	236737	13913	21025	0.049029	VZA01702R.O17	0.005553647085766633	138952	6298	Control	48h
VZA01702.O18	VZA01702	O18	18	O	G1	Single Cell	1	VZA01702D_O18	269993	16478	24224	0.052201000000000004	VZA01702R.O18	0.005333624921028333	163738	5897	Control	48h
VZA01702.O19	VZA01702	O19	19	O	G1	Single Cell	1	VZA01702D_O19	163033	10816	15792	0.04531	VZA01702R.O19	0.013334518623877679	66594	4121	Control	48h
VZA01702.O20	VZA01702	O20	20	O	G1	Single Cell	1	VZA01702D_O20	244311	15872	22986	0.046661	VZA01702R.O20	0.004888729646880847	124981	6245	Control	48h
VZA01702.O21	VZA01702	O21	21	O	G1	Single Cell	1	VZA01702D_O21	283233	17176	24982	0.052695000000000006	VZA01702R.O21	0.0065079009985560595	146553	6431	Control	48h
VZA01702.O22	VZA01702	O22	22	O	non-G1	Single Cell	1	VZA01702D_O22	202764	13701	19895	0.045683999999999995	VZA01702R.O22	0.005340905950308156	143959	6187	Control	48h
VZA01702.O23	VZA01702	O23	23	O	non-G1	Single Cell	1	VZA01702D_O23	229265	14311	20943	0.045692	VZA01702R.O23	0.005660654963333514	128406	6349	Control	48h
VZA01702.O24	VZA01702	O24	24	O	non-G1	Single Cell	1	VZA01702D_O24	204879	14393	20657	0.041858000000000006	VZA01702R.O24	0.004619916876830189	225365	7094	Control	48h
VZA01702.P13	VZA01702	P13	13	P	G1	Single Cell	1	VZA01702D_P13	192597	14936	21194	0.053942000000000004	VZA01702R.P13	0.0029238153031389638	289184	7779	Control	48h
VZA01702.P14	VZA01702	P14	14	P	G1	Single Cell	1	VZA01702D_P14	460433	30303	42651	0.059084	VZA01702R.P14	0.006359851988899167	240604	6444	Control	48h
VZA01702.P15	VZA01702	P15	15	P	G1	Single Cell	1	VZA01702D_P15	222331	18580	26262	0.052957000000000004	VZA01702R.P15	0.004915459248011941	154664	6001	Control	48h
VZA01702.P16	VZA01702	P16	16	P	G1	Single Cell	1	VZA01702D_P16	218388	14942	21770	0.05111600000000001	VZA01702R.P16	0.005392001017358683	156422	6425	Control	48h
VZA01702.P17	VZA01702	P17	17	P	G1	Single Cell	1	VZA01702D_P17	226790	17198	26332	0.057911000000000004	VZA01702R.P17	0.00809916874399837	102262	4885	Control	48h
VZA01702.P18	VZA01702	P18	18	P	G1	Single Cell	1	VZA01702D_P18	263520	19702	28244	0.058296	VZA01702R.P18	0.006064702011489142	167658	6335	Control	48h
VZA01702.P19	VZA01702	P19	19	P	G1	Single Cell	1	VZA01702D_P19	162475	13994	19688	0.058895	VZA01702R.P19	0.005593150117387102	115208	5788	Control	48h
VZA01702.P20	VZA01702	P20	20	P	G1	Single Cell	1	VZA01702D_P20	225666	20226	28388	0.058722	VZA01702R.P20	0.00790720173182565	207146	5978	Control	48h
VZA01702.P21	VZA01702	P21	21	P	G1	Single Cell	1	VZA01702D_P21	188998	16435	22853	0.05883700000000001	VZA01702R.P21	0.003947194181581118	195567	6856	Control	48h
VZA01702.P22	VZA01702	P22	22	P	non-G1	Single Cell	1	VZA01702D_P22	387311	25522	36342	0.04735	VZA01702R.P22	0.0036649614415515002	13049	2888	Control	48h
VZA01702.P23	VZA01702	P23	23	P	non-G1	Single Cell	1	VZA01702D_P23	225857	19198	27644	0.050126000000000004	VZA01702R.P23	0.004161208291592818	129230	6443	Control	48h
VZA01702.P24	VZA01702	P24	24	P	non-G1	Single Cell	1	VZA01702D_P24	332478	36003	49113	0.059377000000000006	VZA01702R.P24	0.005171973553395737	183117	6763	Control	48h
VZA01706.A01	VZA01706	A01	1	A	G1	Single Cell	1	VZA01706D_A01	224040	15909	24583	0.047479999999999994	VZA01706R.A01	0.0037136272202360106	122335	5921	ETO 1uM	48h
VZA01706.A02	VZA01706	A02	2	A	G1	Single Cell	1	VZA01706D_A02	238444	15074	23936	0.04041	VZA01706R.A02	0.0035750788882888272	223250	6511	ETO 1uM	48h
VZA01706.A03	VZA01706	A03	3	A	G1	Single Cell	1	VZA01706D_A03	114982	7752	12044	0.034743	VZA01706R.A03	0.0029802527965109237	123446	6475	ETO 1uM	48h
VZA01706.A04	VZA01706	A04	4	A	G1	Single Cell	1	VZA01706D_A04	282949	8969	15987	0.035431	VZA01706R.A04	0.0048796810082815155	321192	6859	ETO 1uM	48h
VZA01706.A05	VZA01706	A05	5	A	G1	Single Cell	1	VZA01706D_A05	78035	4863	8019	0.031522	VZA01706R.A05	0.005500537474555726	86965	5605	ETO 1uM	48h
VZA01706.A06	VZA01706	A06	6	A	G1	Single Cell	1	VZA01706D_A06	222692	16308	25006	0.044471	VZA01706R.A06	0.0043522608593175366	245008	6675	ETO 1uM	48h
VZA01706.A07	VZA01706	A07	7	A	G1	Single Cell	1	VZA01706D_A07	240670	18226	28204	0.049169000000000004	VZA01706R.A07	0.005152009283620612	198892	6043	ETO 1uM	48h
VZA01706.A08	VZA01706	A08	8	A	G1	Single Cell	1	VZA01706D_A08	276606	20692	31404	0.046388	VZA01706R.A08	0.0029869091721748996	231987	6809	ETO 1uM	48h
VZA01706.A09	VZA01706	A09	9	A	G1	Single Cell	1	VZA01706D_A09	213277	15886	24560	0.05188	VZA01706R.A09	0.0038151197316160877	413345	6919	ETO 1uM	48h
VZA01706.A10	VZA01706	A10	10	A	non-G1	Single Cell	1	VZA01706D_A10	490391	30682	46132	0.044972	VZA01706R.A10	0.0031221614964205987	647522	7646	ETO 1uM	48h
VZA01706.A11	VZA01706	A11	11	A	non-G1	Single Cell	1	VZA01706D_A11	54	2781	5227	0.9418480000000001	VZA01706R.A11	0.9307116104868914	37	31	ETO 1uM	48h
VZA01706.A12	VZA01706	A12	12	A	non-G1	Single Cell	1	VZA01706D_A12	277509	19563	29481	0.040172000000000006	VZA01706R.A12	0.003350224633262544	284398	7238	ETO 1uM	48h
VZA01706.B01	VZA01706	B01	1	B	G1	Single Cell	1	VZA01706D_B01	332195	21579	32789	0.043976	VZA01706R.B01	0.003578143004427194	279310	7013	ETO 1uM	48h
VZA01706.B02	VZA01706	B02	2	B	G1	Single Cell	1	VZA01706D_B02	230574	19881	29725	0.05232300000000001	VZA01706R.B02	0.004022839345964184	161175	6290	ETO 1uM	48h
VZA01706.B03	VZA01706	B03	3	B	G1	Single Cell	1	VZA01706D_B03	137917	9808	15010	0.03622399999999999	VZA01706R.B03	0.0037258999329732286	151611	6640	ETO 1uM	48h
VZA01706.B04	VZA01706	B04	4	B	G1	Single Cell	1	VZA01706D_B04	372765	18149	28583	0.047511000000000005	VZA01706R.B04	0.0033931921433899147	352743	6970	ETO 1uM	48h
VZA01706.B05	VZA01706	B05	5	B	G1	Single Cell	1	VZA01706D_B05	75906	6231	9779	0.040274	VZA01706R.B05	0.004725611952340475	69081	5001	ETO 1uM	48h
VZA01706.B06	VZA01706	B06	6	B	G1	Single Cell	1	VZA01706D_B06	4281	2878	3472	0.25673099999999993	VZA01706R.B06	0.004790928617255712	142709	6078	ETO 1uM	48h
VZA01706.B07	VZA01706	B07	7	B	G1	Single Cell	1	VZA01706D_B07	361800	25099	38001	0.05333300000000001	VZA01706R.B07	0.0037826916021145864	192781	6504	ETO 1uM	48h
VZA01706.B08	VZA01706	B08	8	B	G1	Single Cell	1	VZA01706D_B08	202569	17308	26264	0.053496	VZA01706R.B08	0.003319281323548971	172355	6979	ETO 1uM	48h
VZA01706.B09	VZA01706	B09	9	B	G1	Single Cell	1	VZA01706D_B09	255931	18864	27918	0.054184	VZA01706R.B09	0.004641715194859358	128877	5735	ETO 1uM	48h
VZA01706.B10	VZA01706	B10	10	B	non-G1	Single Cell	1	VZA01706D_B10	338186	28594	41576	0.05011900000000001	VZA01706R.B10	0.002410900877049688	354198	7992	ETO 1uM	48h
VZA01706.B11	VZA01706	B11	11	B	non-G1	Single Cell	1	VZA01706D_B11	131033	10482	15394	0.040609000000000006	VZA01706R.B11	0.0026241183148569764	160774	7116	ETO 1uM	48h
VZA01706.B12	VZA01706	B12	12	B	non-G1	Single Cell	1	VZA01706D_B12	188514	18709	26965	0.048798	VZA01706R.B12	0.0025587440746215402	195688	7072	ETO 1uM	48h
VZA01706.C01	VZA01706	C01	1	C	G1	Single Cell	1	VZA01706D_C01	263635	19461	29577	0.043268	VZA01706R.C01	0.0029705748180067805	465526	7810	ETO 1uM	48h
VZA01706.C02	VZA01706	C02	2	C	G1	Single Cell	1	VZA01706D_C02	266961	17163	26719	0.046648	VZA01706R.C02	0.00337024047568537	662401	7555	ETO 1uM	48h
VZA01706.C03	VZA01706	C03	3	C	G1	Single Cell	1	VZA01706D_C03	123421	8454	12820	0.037721	VZA01706R.C03	0.003824919209051378	142723	6097	ETO 1uM	48h
VZA01706.C04	VZA01706	C04	4	C	G1	Single Cell	1	VZA01706D_C04	369540	15811	25751	0.042328000000000005	VZA01706R.C04	0.004963903988731001	265602	6768	ETO 1uM	48h
VZA01706.C05	VZA01706	C05	5	C	G1	Single Cell	1	VZA01706D_C05	89881	6337	9741	0.038356	VZA01706R.C05	0.0025790146191138337	212323	6729	ETO 1uM	48h
VZA01706.C06	VZA01706	C06	6	C	G1	Single Cell	1	VZA01706D_C06	271483	19377	29341	0.04963700000000001	VZA01706R.C06	0.0040412231795911475	294754	6819	ETO 1uM	48h
VZA01706.C07	VZA01706	C07	7	C	G1	Single Cell	1	VZA01706D_C07	260919	19347	29641	0.051779000000000006	VZA01706R.C07	0.004971791985747529	288194	6341	ETO 1uM	48h
VZA01706.C08	VZA01706	C08	8	C	G1	Single Cell	1	VZA01706D_C08	410769	25856	39946	0.041982	VZA01706R.C08	0.003912670893449097	326626	6882	ETO 1uM	48h
VZA01706.C09	VZA01706	C09	9	C	G1	Single Cell	1	VZA01706D_C09	220747	16104	24266	0.047563999999999995	VZA01706R.C09	0.0039341315816695975	308127	7182	ETO 1uM	48h
VZA01706.C10	VZA01706	C10	10	C	non-G1	Single Cell	1	VZA01706D_C10	440554	29294	43342	0.045648	VZA01706R.C10	0.0026814027697875382	501002	7492	ETO 1uM	48h
VZA01706.C11	VZA01706	C11	11	C	non-G1	Single Cell	1	VZA01706D_C11	166305	11581	17433	0.040178000000000005	VZA01706R.C11	0.0034619423193829294	252449	7202	ETO 1uM	48h
VZA01706.C12	VZA01706	C12	12	C	non-G1	Single Cell	1	VZA01706D_C12	260666	19393	28717	0.043911000000000006	VZA01706R.C12	0.0032318157011363186	326929	7199	ETO 1uM	48h
VZA01706.D01	VZA01706	D01	1	D	G1	Single Cell	1	VZA01706D_D01	319749	20722	31666	0.050038000000000006	VZA01706R.D01	0.003717886694772026	634285	7229	ETO 1uM	48h
VZA01706.D02	VZA01706	D02	2	D	G1	Single Cell	1	VZA01706D_D02	214103	17755	26485	0.05237000000000001	VZA01706R.D02	0.0041922943870162	339672	6507	ETO 1uM	48h
VZA01706.D03	VZA01706	D03	3	D	G1	Single Cell	1	VZA01706D_D03	126783	10577	15497	0.045759	VZA01706R.D03	0.0037759637303719927	156453	6082	ETO 1uM	48h
VZA01706.D04	VZA01706	D04	4	D	G1	Single Cell	1	VZA01706D_D04	331561	12220	20664	0.041573000000000006	VZA01706R.D04	0.0036638545233085174	510425	7220	ETO 1uM	48h
VZA01706.D05	VZA01706	D05	5	D	G1	Single Cell	1	VZA01706D_D05	86947	6001	9503	0.037716	VZA01706R.D05	0.005482738411484721	181572	6362	ETO 1uM	48h
VZA01706.D06	VZA01706	D06	6	D	G1	Single Cell	1	VZA01706D_D06	282099	20945	31531	0.05212200000000001	VZA01706R.D06	0.005489792417224223	637670	6714	ETO 1uM	48h
VZA01706.D07	VZA01706	D07	7	D	G1	Single Cell	1	VZA01706D_D07	262510	22198	32642	0.05283600000000001	VZA01706R.D07	0.004005139210887088	277526	6775	ETO 1uM	48h
VZA01706.D08	VZA01706	D08	8	D	G1	Single Cell	1	VZA01706D_D08	327800	25208	37030	0.052341000000000006	VZA01706R.D08	0.003799289759638217	281086	7167	ETO 1uM	48h
VZA01706.D09	VZA01706	D09	9	D	G1	Single Cell	1	VZA01706D_D09	204022	17272	25294	0.05701900000000001	VZA01706R.D09	0.003456748757469146	356902	6919	ETO 1uM	48h
VZA01706.D10	VZA01706	D10	10	D	non-G1	Single Cell	1	VZA01706D_D10	465923	33048	47992	0.05331700000000001	VZA01706R.D10	0.003010542600888338	524567	7466	ETO 1uM	48h
VZA01706.D11	VZA01706	D11	11	D	non-G1	Single Cell	1	VZA01706D_D11	168845	14451	20571	0.049479999999999996	VZA01706R.D11	0.00518295928142732	121498	5797	ETO 1uM	48h
VZA01706.D12	VZA01706	D12	12	D	non-G1	Single Cell	1	VZA01706D_D12	226305	21195	30767	0.049345	VZA01706R.D12	0.0024736366888703384	292769	7989	ETO 1uM	48h
VZA01706.E01	VZA01706	E01	1	E	G1	Single Cell	1	VZA01706D_E01	215719	13902	21724	0.042624	VZA01706R.E01	0.00425911567588236	93750	5640	ETO 1uM	48h
VZA01706.E02	VZA01706	E02	2	E	G1	Single Cell	1	VZA01706D_E02	244912	14810	23964	0.041341	VZA01706R.E02	0.0056618526787817125	211096	6529	ETO 1uM	48h
VZA01706.E03	VZA01706	E03	3	E	G1	Single Cell	1	VZA01706D_E03	78066	6378	9868	0.042564	VZA01706R.E03	0.003797240335771157	138258	6199	ETO 1uM	48h
VZA01706.E04	VZA01706	E04	4	E	G1	Single Cell	1	VZA01706D_E04	238463	15561	23345	0.044059999999999995	VZA01706R.E04	0.0031525007360791815	335181	7120	ETO 1uM	48h
VZA01706.E05	VZA01706	E05	5	E	G1	Single Cell	1	VZA01706D_E05	75751	5114	7872	0.03526499999999999	VZA01706R.E05	0.0027042688815916553	123912	6246	ETO 1uM	48h
VZA01706.E06	VZA01706	E06	6	E	G1	Single Cell	1	VZA01706D_E06	202992	14899	22591	0.04348	VZA01706R.E06	0.005148071223542041	213152	6589	ETO 1uM	48h
VZA01706.E07	VZA01706	E07	7	E	G1	Single Cell	1	VZA01706D_E07	217009	18149	27163	0.050085	VZA01706R.E07	0.003195068095259266	672634	7473	ETO 1uM	48h
VZA01706.E08	VZA01706	E08	8	E	G1	Single Cell	1	VZA01706D_E08	195464	15256	23240	0.049335000000000004	VZA01706R.E08	0.006558972813868867	128592	5085	ETO 1uM	48h
VZA01706.E09	VZA01706	E09	9	E	G1	Single Cell	1	VZA01706D_E09	189393	15335	22703	0.048493	VZA01706R.E09	0.003340167382268447	159935	6632	ETO 1uM	48h
VZA01706.E10	VZA01706	E10	10	E	non-G1	Single Cell	1	VZA01706D_E10	271620	20816	30740	0.042265	VZA01706R.E10	0.002714411966005063	300169	7229	ETO 1uM	48h
VZA01706.E11	VZA01706	E11	11	E	non-G1	Single Cell	1	VZA01706D_E11	132580	10034	15714	0.038504	VZA01706R.E11	0.0036517731604436806	153063	6870	ETO 1uM	48h
VZA01706.E12	VZA01706	E12	12	E	non-G1	Single Cell	1	VZA01706D_E12	177315	15048	22038	0.04231000000000001	VZA01706R.E12	0.003296681700714363	202867	6979	ETO 1uM	48h
VZA01706.F01	VZA01706	F01	1	F	G1	Single Cell	1	VZA01706D_F01	254544	16045	25175	0.045402	VZA01706R.F01	0.004357470486502745	264821	6587	ETO 1uM	48h
VZA01706.F02	VZA01706	F02	2	F	G1	Single Cell	1	VZA01706D_F02	241839	6876	13420	0.030045999999999996	VZA01706R.F02	0.004574864833539009	292000	6831	ETO 1uM	48h
VZA01706.F03	VZA01706	F03	3	F	G1	Single Cell	1	VZA01706D_F03	150321	9980	15350	0.036503999999999995	VZA01706R.F03	0.0024526273350356136	148455	6613	ETO 1uM	48h
VZA01706.F04	VZA01706	F04	4	F	G1	Single Cell	1	VZA01706D_F04	188353	4302	7906	0.025118	VZA01706R.F04	0.004642530033486307	205395	6323	ETO 1uM	48h
VZA01706.F05	VZA01706	F05	5	F	G1	Single Cell	1	VZA01706D_F05	88386	2679	5269	0.019826999999999997	VZA01706R.F05	0.004664063164367342	152158	6112	ETO 1uM	48h
VZA01706.F06	VZA01706	F06	6	F	G1	Single Cell	1	VZA01706D_F06	218951	17147	26375	0.048302000000000005	VZA01706R.F06	0.003575702387138914	208999	6713	ETO 1uM	48h
VZA01706.F07	VZA01706	F07	7	F	G1	Single Cell	1	VZA01706D_F07	306130	19256	30710	0.049022	VZA01706R.F07	0.0043107584425170695	269782	6752	ETO 1uM	48h
VZA01706.F08	VZA01706	F08	8	F	G1	Single Cell	1	VZA01706D_F08	147161	15559	23201	0.058571000000000005	VZA01706R.F08	0.0047535502664768775	150327	5861	ETO 1uM	48h
VZA01706.F09	VZA01706	F09	9	F	G1	Single Cell	1	VZA01706D_F09	140397	12206	18608	0.048758	VZA01706R.F09	0.003797883114562027	200663	6598	ETO 1uM	48h
VZA01706.F10	VZA01706	F10	10	F	non-G1	Single Cell	1	VZA01706D_F10	354042	22766	35272	0.04335900000000001	VZA01706R.F10	0.0029752193024550357	259710	7420	ETO 1uM	48h
VZA01706.F11	VZA01706	F11	11	F	non-G1	Single Cell	1	VZA01706D_F11	131396	10144	15028	0.041336000000000005	VZA01706R.F11	0.0030372731429975496	146068	6967	ETO 1uM	48h
VZA01706.F12	VZA01706	F12	12	F	non-G1	Single Cell	1	VZA01706D_F12	179155	18047	26249	0.05367800000000001	VZA01706R.F12	0.003936524277182782	170290	6628	ETO 1uM	48h
VZA01706.G01	VZA01706	G01	1	G	G1	Single Cell	1	VZA01706D_G01	301584	21018	32920	0.049171000000000006	VZA01706R.G01	0.0043575012855293725	224605	6491	ETO 1uM	48h
VZA01706.G02	VZA01706	G02	2	G	G1	Single Cell	1	VZA01706D_G02	318609	20469	31795	0.049516000000000004	VZA01706R.G02	0.004558331735787164	327131	6409	ETO 1uM	48h
VZA01706.G03	VZA01706	G03	3	G	G1	Single Cell	1	VZA01706D_G03	108874	8017	12443	0.039856	VZA01706R.G03	0.003121049746624456	89114	5711	ETO 1uM	48h
VZA01706.G04	VZA01706	G04	4	G	G1	Single Cell	1	VZA01706D_G04	310359	14820	24194	0.043788	VZA01706R.G04	0.0029914738124238735	306954	6951	ETO 1uM	48h
VZA01706.G05	VZA01706	G05	5	G	G1	Single Cell	1	VZA01706D_G05	52645	4436	6972	0.04212300000000001	VZA01706R.G05	0.004219409282700422	128856	6157	ETO 1uM	48h
VZA01706.G06	VZA01706	G06	6	G	G1	Single Cell	1	VZA01706D_G06	168391	15436	22786	0.05255300000000001	VZA01706R.G06	0.004337539432176656	217150	6268	ETO 1uM	48h
VZA01706.G07	VZA01706	G07	7	G	G1	Single Cell	1	VZA01706D_G07	197352	18265	27521	0.052820000000000006	VZA01706R.G07	0.0029956273251400575	317843	7237	ETO 1uM	48h
VZA01706.G08	VZA01706	G08	8	G	G1	Single Cell	1	VZA01706D_G08	236534	17814	27208	0.052175000000000006	VZA01706R.G08	0.0055218830178856955	160467	5525	ETO 1uM	48h
VZA01706.G09	VZA01706	G09	9	G	G1	Single Cell	1	VZA01706D_G09	134879	12625	19011	0.05165700000000001	VZA01706R.G09	0.004118579534511622	201663	6218	ETO 1uM	48h
VZA01706.G10	VZA01706	G10	10	G	non-G1	Single Cell	1	VZA01706D_G10	285465	25551	37205	0.049827	VZA01706R.G10	0.00276335812364198	395162	7640	ETO 1uM	48h
VZA01706.G11	VZA01706	G11	11	G	non-G1	Single Cell	1	VZA01706D_G11	128964	9124	13878	0.037124	VZA01706R.G11	0.0020541262260565913	116598	6384	ETO 1uM	48h
VZA01706.G12	VZA01706	G12	12	G	non-G1	Single Cell	1	VZA01706D_G12	269991	21288	31396	0.044918	VZA01706R.G12	0.002617022774748273	254965	7251	ETO 1uM	48h
VZA01706.H01	VZA01706	H01	1	H	G1	Single Cell	1	VZA01706D_H01	87839	7056	10776	0.041908	VZA01706R.H01	0.0031495797753187476	59186	5054	ETO 1uM	48h
VZA01706.H02	VZA01706	H02	2	H	G1	Single Cell	1	VZA01706D_H02	81855	7299	11083	0.045161	VZA01706R.H02	0.0028573935056959883	79565	5596	ETO 1uM	48h
VZA01706.H03	VZA01706	H03	3	H	G1	Single Cell	1	VZA01706D_H03	37977	3382	5210	0.04133100000000001	VZA01706R.H03	0.004518828451882845	23792	3628	ETO 1uM	48h
VZA01706.H04	VZA01706	H04	4	H	G1	Single Cell	1	VZA01706D_H04	133251	8744	13078	0.037657	VZA01706R.H04	0.003923983386458031	82499	5486	ETO 1uM	48h
VZA01706.H05	VZA01706	H05	5	H	G1	Single Cell	1	VZA01706D_H05	19305	2085	3121	0.046836	VZA01706R.H05	0.006225316286230672	14846	3279	ETO 1uM	48h
VZA01706.H06	VZA01706	H06	6	H	G1	Single Cell	1	VZA01706D_H06	59516	5528	8276	0.044275999999999996	VZA01706R.H06	0.005712420434143953	54828	5271	ETO 1uM	48h
VZA01706.H07	VZA01706	H07	7	H	G1	Single Cell	1	VZA01706D_H07	86092	7574	11724	0.043737000000000005	VZA01706R.H07	0.005158679523870286	54576	4985	ETO 1uM	48h
VZA01706.H08	VZA01706	H08	8	H	G1	Single Cell	1	VZA01706D_H08	91796	8325	12507	0.048854	VZA01706R.H08	0.004236969728498679	172268	6404	ETO 1uM	48h
VZA01706.H09	VZA01706	H09	9	H	G1	Single Cell	1	VZA01706D_H09	64411	6428	9518	0.052725	VZA01706R.H09	0.004035093082260875	65162	4987	ETO 1uM	48h
VZA01706.H10	VZA01706	H10	10	H	non-G1	Single Cell	1	VZA01706D_H10	149361	12509	18445	0.042428	VZA01706R.H10	0.002452901859679466	246855	7853	ETO 1uM	48h
VZA01706.H11	VZA01706	H11	11	H	non-G1	Single Cell	1	VZA01706D_H11	45612	4640	6640	0.047025	VZA01706R.H11	0.002600210354096062	34139	4685	ETO 1uM	48h
VZA01706.H12	VZA01706	H12	12	H	non-G1	Single Cell	1	VZA01706D_H12	66936	6484	9506	0.041537000000000004	VZA01706R.H12	0.0023434707198559494	75352	6293	ETO 1uM	48h
VZA01706.I01	VZA01706	I01	1	I	G1	Single Cell	1	VZA01706D_I01	241423	16881	26557	0.041875	VZA01706R.I01	0.0033523466426498547	119514	6167	ETO 1uM	48h
VZA01706.I02	VZA01706	I02	2	I	G1	Single Cell	1	VZA01706D_I02	248502	14810	23534	0.042646	VZA01706R.I02	0.006147740046350907	286464	6253	ETO 1uM	48h
VZA01706.I03	VZA01706	I03	3	I	G1	Single Cell	1	VZA01706D_I03	101545	7521	11749	0.040981	VZA01706R.I03	0.005407534355939239	93435	5687	ETO 1uM	48h
VZA01706.I04	VZA01706	I04	4	I	G1	Single Cell	1	VZA01706D_I04	241352	13249	20941	0.041036	VZA01706R.I04	0.003620152609260171	155781	6686	ETO 1uM	48h
VZA01706.I05	VZA01706	I05	5	I	G1	Single Cell	1	VZA01706D_I05	67838	5405	8539	0.040034	VZA01706R.I05	0.0038432999105766853	52357	5247	ETO 1uM	48h
VZA01706.I06	VZA01706	I06	6	I	G1	Single Cell	1	VZA01706D_I06	173808	14591	22185	0.048254	VZA01706R.I06	0.004167970969125712	171787	6601	ETO 1uM	48h
VZA01706.I07	VZA01706	I07	7	I	G1	Single Cell	1	VZA01706D_I07	220639	19283	29449	0.048602000000000006	VZA01706R.I07	0.0041610800314392715	86156	5704	ETO 1uM	48h
VZA01706.I08	VZA01706	I08	8	I	G1	Single Cell	1	VZA01706D_I08	272618	19618	30076	0.044904999999999994	VZA01706R.I08	0.0036555247461193484	111749	6100	ETO 1uM	48h
VZA01706.I09	VZA01706	I09	9	I	G1	Single Cell	1	VZA01706D_I09	174528	14087	21225	0.049263999999999995	VZA01706R.I09	0.003696221738018155	112940	6224	ETO 1uM	48h
VZA01706.I10	VZA01706	I10	10	I	non-G1	Single Cell	1	VZA01706D_I10	352454	23044	35272	0.041097	VZA01706R.I10	0.002449296167531858	293242	7662	ETO 1uM	48h
VZA01706.I11	VZA01706	I11	11	I	non-G1	Single Cell	1	VZA01706D_I11	172176	11739	17815	0.037162	VZA01706R.I11	0.0034219338635412305	95233	6142	ETO 1uM	48h
VZA01706.I12	VZA01706	I12	12	I	non-G1	Single Cell	1	VZA01706D_I12	170335	14587	21623	0.04144	VZA01706R.I12	0.002474939599688341	152353	7228	ETO 1uM	48h
VZA01706.J01	VZA01706	J01	1	J	G1	Single Cell	1	VZA01706D_J01	249930	16874	26184	0.047533000000000006	VZA01706R.J01	0.004479827136511955	182445	6464	ETO 1uM	48h
VZA01706.J02	VZA01706	J02	2	J	G1	Single Cell	1	VZA01706D_J02	243535	22721	33913	0.049805	VZA01706R.J02	0.0035579509414267936	198563	7010	ETO 1uM	48h
VZA01706.J03	VZA01706	J03	3	J	G1	Single Cell	1	VZA01706D_J03	135204	7210	11854	0.028917000000000002	VZA01706R.J03	0.0037012113055181696	41454	4747	ETO 1uM	48h
VZA01706.J04	VZA01706	J04	4	J	G1	Single Cell	1	VZA01706D_J04	306820	11355	19057	0.036791	VZA01706R.J04	0.00445065704885173	150988	6361	ETO 1uM	48h
VZA01706.J05	VZA01706	J05	5	J	G1	Single Cell	1	VZA01706D_J05	80192	6700	10344	0.04330200000000001	VZA01706R.J05	0.004024338815591301	82661	5879	ETO 1uM	48h
VZA01706.J06	VZA01706	J06	6	J	G1	Single Cell	1	VZA01706D_J06	220063	14586	22536	0.04031800000000001	VZA01706R.J06	0.0031425861523869743	157653	7158	ETO 1uM	48h
VZA01706.J07	VZA01706	J07	7	J	G1	Single Cell	1	VZA01706D_J07	201053	17918	27464	0.054768000000000004	VZA01706R.J07	0.004164263580289152	101873	5770	ETO 1uM	48h
VZA01706.J08	VZA01706	J08	8	J	G1	Single Cell	1	VZA01706D_J08	340250	25605	38557	0.048227	VZA01706R.J08	0.004101908159158447	180635	6735	ETO 1uM	48h
VZA01706.J09	VZA01706	J09	9	J	G1	Single Cell	1	VZA01706D_J09	71075	9171	12277	0.07430600000000001	VZA01706R.J09	0.006224927375847282	28736	3668	ETO 1uM	48h
VZA01706.J10	VZA01706	J10	10	J	non-G1	Single Cell	1	VZA01706D_J10	369696	27976	40594	0.047510000000000004	VZA01706R.J10	0.0021750204502651665	472070	8081	ETO 1uM	48h
VZA01706.J11	VZA01706	J11	11	J	non-G1	Single Cell	1	VZA01706D_J11	157711	12694	18176	0.044841	VZA01706R.J11	0.002646858404338595	177099	6910	ETO 1uM	48h
VZA01706.J12	VZA01706	J12	12	J	non-G1	Single Cell	1	VZA01706D_J12	214838	18895	27969	0.046519000000000005	VZA01706R.J12	0.0025932707026442956	166153	7162	ETO 1uM	48h
VZA01706.K01	VZA01706	K01	1	K	G1	Single Cell	1	VZA01706D_K01	209900	9248	15862	0.033199000000000006	VZA01706R.K01	0.003753372963541561	49104	4920	ETO 1uM	48h
VZA01706.K02	VZA01706	K02	2	K	G1	Single Cell	1	VZA01706D_K02	13861	650	898	0.00638	VZA01706R.K02	0.003016136329362087	6611	1987	ETO 1uM	48h
VZA01706.K03	VZA01706	K03	3	K	G1	Single Cell	1	VZA01706D_K03	37809	1455	2239	0.010664999999999999	VZA01706R.K03	0.008337768316480398	22360	3699	ETO 1uM	48h
VZA01706.K04	VZA01706	K04	4	K	G1	Single Cell	1	VZA01706D_K04	27046	1495	1955	0.008563	VZA01706R.K04	0.0030563822086383014	12395	2852	ETO 1uM	48h
